job_mapped,skills,work_type,keyword,company
Computer Vision Engineer,"['c++', 'computer vision', 'deep learning', 'edge computing', 'foundation', 'opencv', 'pytorch', 'python', 'tensorflow']",On-site,Computer Vision Engineer,Rapsodo
Computer Vision Engineer,"['bitbucket', 'c++', 'computer vision', 'confluence', 'deep learning', 'fpga', 'foundation', 'git', 'jira', 'matlab', 'opencv', 'pytorch', 'python', 'scrum', 'tensorflow']",On-site,Computer Vision Engineer,Space Dynamics Laboratory
Computer Vision Engineer,"['angular', 'c++', 'computer vision', 'deep learning', 'foundation', 'machine learning', 'opencv', 'pytorch', 'python', 'tensorflow']",On-site,Computer Vision Engineer,"T3i, Inc."
Computer Vision Engineer,"['computer vision', 'deep learning', 'foundation', 'pytorch', 'python', 'sagemaker', 'tensorflow', 'yolo']",On-site,Computer Vision Engineer,Oxy
Computer Vision Engineer,"['c++', 'computer vision', 'deep learning', 'generative ai', 'machine learning', 'opencv', 'pytorch', 'python', 'rabbitmq', 'tensorflow', 'grpc']",On-site,Computer Vision Engineer,Razer Inc.
Computer Vision Engineer,"['c#', 'computer vision', 'fiber', 'matlab', 'machine learning', 'pytorch', 'python', 'statistical analysis', 'tensorflow']",On-site,Computer Vision Engineer,Corning Incorporated
Computer Vision Engineer,"['c++', 'computer vision', 'git', 'machine learning', 'python', 'unreal engine']",Hybrid,Computer Vision Engineer,Astroscale
Computer Vision Engineer,"['c++', 'computer vision', 'deep learning', 'foundation', 'machine learning', 'opencv', 'pytorch', 'tensorflow']",On-site,Computer Vision Engineer,XPENG
Computer Vision Engineer,"['computer vision', 'deep learning', 'docker', 'machine learning', 'python', 'tensorflow']",Hybrid,Computer Vision Engineer,"Svitla Systems, Inc."
Computer Vision Engineer,"['c++', 'computer vision', 'foundation', 'git', 'java', 'matlab', 'machine learning', 'python', 'workday']",On-site,Computer Vision Engineer,Penn State University
Prompt Engineer,"['generative ai', 'prompt engineering', 'python']",On-site,Prompt Engineer,AVA Global Alliance
Prompt Engineer,"['a/b testing', 'large language models (llms)', 'machine learning', 'prompt engineering']",On-site,Prompt Engineer,Nurix
Prompt Engineer,"['generative ai', 'speech recognition']",Remote,Prompt Engineer,Vodex.ai
Prompt Engineer,['prompt engineering'],Remote,Prompt Engineer,Rex.zone
Prompt Engineer,"['machine learning', 'prompt engineering']",Hybrid,Prompt Engineer,Mentaily
Prompt Engineer,"['generative ai', 'large language models (llms)', 'prompt engineering', 'python']",On-site,Prompt Engineer,IP Author
Prompt Engineer,"['a/b testing', 'prompt engineering']",Remote,Prompt Engineer,Social Discovery Group
Prompt Engineer,"['a/b testing', 'langchain', 'python', 'typescript']",Remote,Prompt Engineer,webook.com
Prompt Engineer,"['a/b testing', 'generative ai', 'prompt engineering']",On-site,Prompt Engineer,NEC Software Solutions
Prompt Engineer,"['langchain', 'large language models (llms)', 'natural language processing (nlp)', 'prompt engineering', 'python', 'vulnerability assessment', 'workday']",On-site,Prompt Engineer,F5
Prompt Engineer,"['generative ai', 'mlops', 'prompt engineering']",On-site,Prompt Engineer,Soothsayer Analytics
Prompt Engineer,"['large language models (llms)', 'prompt engineering']",On-site,Prompt Engineer,Accenture in India
Prompt Engineer,"['generative ai', 'javascript', 'large language models (llms)', 'prompt engineering', 'python', 'scrum', 'typescript']",Hybrid,Prompt Engineer,CACI International Inc
Prompt Engineer,"['generative ai', 'large language models (llms)', 'machine learning', 'natural language processing (nlp)', 'prompt engineering', 'python', 'reinforcement learning', 'technical writing']",Remote,Prompt Engineer,OVA.Work
Prompt Engineer,"['javascript', 'mlops', 'mlflow', 'prompt engineering', 'sql', 'servicenow']",Hybrid,Prompt Engineer,QBE Insurance
Prompt Engineer,"['generative ai', 'informatica', 'machine learning', 'prompt engineering', 'pytorch', 'python', 'scala', 'tensorflow']",Hybrid,Prompt Engineer,Accenture Italia
Prompt Engineer,['prompt engineering'],Hybrid,Prompt Engineer,Luna Labs srl
Prompt Engineer,"['a/b testing', 'generative ai', 'large language models (llms)', 'machine learning', 'natural language processing (nlp)', 'prompt engineering', 'python']",Remote,Prompt Engineer,ChatGPT Jobs
Prompt Engineer,"['asana', 'javascript', 'prompt engineering', 'python', 'sql', 'trello']",On-site,Prompt Engineer,stefanmueller.ai
Prompt Engineer,"['gitlab', 'gitlab ci/cd', 'mlops', 'mlflow', 'prompt engineering', 'sql']",Hybrid,Prompt Engineer,QBE Insurance
Prompt Engineer,"['generative ai', 'node.js', 'prompt engineering', 'python']",On-site,Prompt Engineer,J&M Group
Prompt Engineer,"['generative ai', 'langchain', 'prompt engineering', 'python', 'rag (retrieval-augmented generation)']",Hybrid,Prompt Engineer,Commerzbank Digital Technology Centre Bulgaria
Prompt Engineer,"['foundation', 'generative ai', 'javascript', 'large language models (llms)', 'less', 'natural language processing (nlp)', 'prompt engineering', 'python']",On-site,Prompt Engineer,Mass Markets
Prompt Engineer,"['prompt engineering', 'python', 'typescript']",Hybrid,Prompt Engineer,Covisian
Prompt Engineer,['machine learning'],Remote,Prompt Engineer,ChatGPT Jobs
Prompt Engineer,"['java', 'javascript', 'power bi', 'prompt engineering', 'python']",On-site,Prompt Engineer,CACI International Inc
Prompt Engineer,"['sql', 'workday']",Remote,Prompt Engineer,Welo Data
Prompt Engineer,"['bash', 'c#', 'foundation', 'java', 'powershell', 'python', 'raspberry pi']",Hybrid,Prompt Engineer,EPAM Systems
Prompt Engineer,"['langchain', 'prompt engineering']",Remote,Prompt Engineer,Mainz Brady Group
Prompt Engineer,"['informatica', 'prompt engineering']",Hybrid,Prompt Engineer,Covisian
Prompt Engineer,"['foundation', 'prompt engineering', 'sql', 'workday']",Remote,Prompt Engineer,Welo Data
Prompt Engineer,"['a/b testing', 'machine learning', 'prompt engineering', 'python', 'reinforcement learning']",Hybrid,Prompt Engineer,Anthropic
Prompt Engineer,"['fastapi', 'flask', 'langchain', 'large language models (llms)', 'llamaindex', 'prompt engineering', 'python', 'vertex ai']",On-site,Prompt Engineer,Tata Consultancy Services
Prompt Engineer,"['generative ai', 'prompt engineering', 'technical writing']",On-site,Prompt Engineer,Fragomen
Prompt Engineer,"['mlops', 'mlflow', 'prompt engineering', 'sql']",Hybrid,Prompt Engineer,QBE Group Shared Services Centre
Prompt Engineer,"['foundation', 'prompt engineering', 'sql', 'workday']",Remote,Prompt Engineer,Welo Data
Prompt Engineer,"['foundation', 'prompt engineering', 'sql', 'workday']",Remote,Prompt Engineer,Welo Data
Prompt Engineer,"['foundation', 'prompt engineering', 'sql', 'workday']",Remote,Prompt Engineer,Welo Data
Prompt Engineer,"['generative ai', 'large language models (llms)', 'microsoft azure', 'prompt engineering', 'python']",On-site,Prompt Engineer,Tata Consultancy Services
IT Operations,"['foundation', 'generative ai', 'large language models (llms)', 'prompt engineering', 'python']",On-site,Prompt Engineer,TikTok USDS Joint Venture
C++ Developer,"['c#', 'c++']",Remote,C++ Developer,Confidential
C++ Developer,"['c++', 'docker', 'git', 'github', 'github actions', 'jenkins', 'kubernetes', 'postgresql', 'python', 'sql', 'shell scripting']",Remote,C++ Developer,ALTEN
C++ Developer,"['c++', 'shell scripting']",On-site,C++ Developer,Unison Group
C++ Developer,"['c++', 'java', 'javascript', 'large language models (llms)', 'python', 'sql', 'supabase']",Remote,C++ Developer,Quik Hire Staffing
C++ Developer,['c++'],Hybrid,C++ Developer,McGregor Boyall
C++ Developer,"['c#', 'c++']",Hybrid,C++ Developer,Eames Consulting
C++ Developer,"['c#', 'c++', 'fpga', 'javascript', 'python']",Hybrid,C++ Developer,Maven Securities
C++ Developer,"['c++', 'git', 'gitlab', 'grafana', 'jenkins', 'postgresql', 'prometheus', 'sql', 'splunk']",Hybrid,C++ Developer,Cantor Fitzgerald
C++ Developer,"['c++', 'git', 'java', 'python', 'sql']",On-site,C++ Developer,Unison Group
C++ Developer,"['c++', 'python']",On-site,C++ Developer,Radley James
C++ Developer,"['c++', 'docker', 'edge computing', 'grafana', 'java', 'jenkins', 'machine learning', 'pytorch', 'python']",On-site,C++ Developer,Oliver Bernard
C++ Developer,"['c++', 'clickhouse', 'git', 'objective-c', 'rust']",Remote,C++ Developer,Teramind
C++ Developer,"['c++', 'lua', 'python']",Remote,C++ Developer,Alignerr
C++ Developer,"['c++', 'lua', 'python']",Remote,C++ Developer,VOKI Games
C++ Developer,"['c++', 'computer vision', 'machine learning', 'natural language processing (nlp)']",Remote,C++ Developer,YO IT Consulting
C++ Developer,"['c++', 'generative ai', 'git']",On-site,C++ Developer,Siemens
C++ Developer,"['c++', 'foundation', 'git', 'object-oriented programming (oop)']",On-site,C++ Developer,EMG-Soft
C++ Developer,"['c++', 'git', 'python']",On-site,C++ Developer,Imagry | Autonomous Driving
C++ Developer,"['bash', 'c++', 'python']",Hybrid,C++ Developer,LUZA Group
C++ Developer,"['c++', 'restful apis', 'sql', 'scrum', 'shell scripting']",On-site,C++ Developer,Unison Group
C++ Developer,"['c++', 'java']",Remote,C++ Developer,Thrive IT Systems
C++ Developer,"['c++', 'sql', 'shell scripting']",Remote,C++ Developer,Mission Consultancy Services Sdn. Bhd.
C++ Developer,"['c++', 'less']",Hybrid,C++ Developer,Nomura
C++ Developer,"['c++', 'generative ai', 'jira']",On-site,C++ Developer,Delaplex
C++ Developer,"['c++', 'foundation']",Remote,C++ Developer,Alignerr
C++ Developer,"['c++', 'foundation', 'git', 'jira', 'mongodb', 'object-oriented programming (oop)', 'sql', 'scrum']",On-site,C++ Developer,Kats Recruitment
C++ Developer,"['c++', 'computer vision', 'machine learning', 'natural language processing (nlp)']",Remote,C++ Developer,YO IT Consulting
C++ Developer,"['angular', 'ansible', 'c#', 'c++', 'deep learning', 'gitlab', 'java', 'jenkins', 'kubernetes', 'node.js', 'openstack', 'power bi', 'pytorch', 'python', 'tensorflow', 'terraform']",Remote,C++ Developer,PRIMUS Global Solutions (PRIMUS UK & Europe)
C++ Developer,"['c++', 'foundation', 'opencv', 'python', 'reverse engineering']",On-site,C++ Developer,think-cell Software
C++ Developer,"['c#', 'c++', 'python']",Hybrid,C++ Developer,Optimus Search
C++ Developer,"['c++', 'generative ai', 'git', 'github', 'gitlab', 'sql']",On-site,C++ Developer,Siemens
C++ Developer,"['c#', 'c++', 'cocos2d-x']",On-site,C++ Developer,Scorewarrior
C++ Developer,['c++'],On-site,C++ Developer,IT Teams
C++ Developer,['c++'],Remote,C++ Developer,ALGOTEQUE Innovation Hub
C++ Developer,"['c++', 'docker', 'jenkins', 'kanban', 'oracle database', 'scrum', 'shell scripting']",Hybrid,C++ Developer,Worldline
C++ Developer,"['c++', 'git']",Remote,C++ Developer,BairesDev
C++ Developer,"['c++', 'machine learning']",On-site,C++ Developer,Susquehanna International Group
C++ Developer,"['c++', 'foundation', 'git', 'github', 'less', 'python', 'scrum', 'workday']",Hybrid,C++ Developer,Intellias
Embedded Software Engineer,"['c++', 'coap', 'git', 'jenkins', 'machine learning', 'natural language processing (nlp)', 'python', 'scrum', 'websockets']",Hybrid,C++ Developer,NeST Digital
C++ Developer,['c++'],Remote,C++ Developer,think-cell Software
C++ Developer,"['c++', 'python']",On-site,C++ Developer,Optimus Search
C++ Developer,['c++'],Hybrid,C++ Developer,Doghouse Recruitment
C++ Developer,"['c++', 'embedded c/c++', 'java', 'kotlin', 'python', 'rust']",Remote,C++ Developer,JetBrains
C++ Developer,['c++'],On-site,C++ Developer,Harrington Starr
C++ Developer,"['bash', 'c++', 'foundation', 'shell scripting']",Remote,C++ Developer,Be | Shaping the Future Poland
Ruby on Rails Developer,"['computer vision', 'machine learning', 'natural language processing (nlp)', 'ruby', 'ruby on rails']",Remote,Ruby on Rails Developer,YO IT Consulting
Ruby on Rails Developer,"['ansible', 'bitbucket', 'css3', 'cucumber', 'django', 'docker', 'git', 'graphql', 'html5', 'javascript', 'jenkins', 'jira', 'kubernetes', 'mysql', 'puppet', 'python', 'ruby', 'ruby on rails', 'scrum', 'selenium', 'servicenow', 'shell scripting', 'splunk', 'workday']",Hybrid,Ruby on Rails Developer,Intuition IT – Intuitive Technology Recruitment
Ruby on Rails Developer,"['javascript', 'langchain', 'redis', 'ruby', 'ruby on rails']",Remote,Ruby on Rails Developer,Sur Global
Ruby on Rails Developer,"['javascript', 'ruby', 'ruby on rails', 'sql']",On-site,Ruby on Rails Developer,Materials Market
Ruby on Rails Developer,"['ruby', 'ruby on rails', 'typescript']",Remote,Ruby on Rails Developer,Dexory
Ruby on Rails Developer,"['less', 'ruby', 'ruby on rails']",Remote,Ruby on Rails Developer,SIDRAM TECHNOLOGIES
Ruby on Rails Developer,"['docker', 'postgresql', 'restful apis', 'ruby', 'ruby on rails', 'vue.js']",Remote,Ruby on Rails Developer,TechHeads - USA
Ruby on Rails Developer,"['ruby', 'ruby on rails', 'soap']",Hybrid,Ruby on Rails Developer,Dexory
Ruby on Rails Developer,"['angular', 'bootstrap', 'css3', 'git', 'html5', 'javascript', 'mongodb', 'node.js', 'ruby', 'ruby on rails', 'sql']",Hybrid,Ruby on Rails Developer,Adentis Portugal
Ruby on Rails Developer,"['git', 'mysql', 'python', 'query optimization', 'restful apis', 'redis', 'ruby', 'ruby on rails', 'rust']",On-site,Ruby on Rails Developer,Comeen
Ruby on Rails Developer,"['ruby', 'ruby on rails']",Remote,Ruby on Rails Developer,ExecutivePlacements.com
Ruby on Rails Developer,"['ansible', 'azure devops', 'databricks', 'docker', 'domain-driven design (ddd)', 'git', 'github', 'kubernetes', 'mariadb', 'mysql', 'redis', 'ruby', 'ruby on rails', 'snowflake']",Remote,Ruby on Rails Developer,Xebia
Ruby on Rails Developer,"['deep learning', 'docker', 'graphql', 'kubernetes', 'machine learning', 'postgresql', 'python', 'redis', 'ruby', 'ruby on rails']",Remote,Ruby on Rails Developer,stermedia.ai
Ruby on Rails Developer,"['ruby', 'ruby on rails']",Remote,Ruby on Rails Developer,Ness Solution
Ruby on Rails Developer,"['github', 'javascript', 'jira', 'nginx', 'notion', 'postgresql', 'ruby', 'ruby on rails', 'selenium', 'statistical analysis']",Remote,Ruby on Rails Developer,Streamline Clinical Research with Expert Data Services
Ruby on Rails Developer,"['docker', 'git', 'mysql', 'postgresql', 'restful apis', 'redis', 'ruby', 'ruby on rails']",Remote,Ruby on Rails Developer,Deccan AI Experts
Ruby on Rails Developer,"['c++', 'cocos2d-x', 'computer vision', 'kotlin', 'machine learning', 'natural language processing (nlp)', 'ruby', 'ruby on rails', 'swift']",Remote,Ruby on Rails Developer,YO IT Consulting
Ruby on Rails Developer,"['angular', 'circleci', 'dynamodb', 'github', 'github actions', 'jenkins', 'mysql', 'postgresql', 'restful apis', 'redis', 'ruby', 'ruby on rails', 'sql', 'vue.js']",Remote,Ruby on Rails Developer,Kreitech
Ruby on Rails Developer,"['ansible', 'bitbucket', 'css3', 'cucumber', 'django', 'docker', 'git', 'graphql', 'html5', 'javascript', 'jenkins', 'jira', 'kubernetes', 'mysql', 'puppet', 'python', 'ruby', 'ruby on rails', 'scrum', 'selenium', 'shell scripting', 'splunk']",Hybrid,Ruby on Rails Developer,HCLTech
Ruby on Rails Developer,"['git', 'javascript', 'redis', 'ruby', 'ruby on rails']",Hybrid,Ruby on Rails Developer,Affinity
Ruby on Rails Developer,"['cordova', 'elasticsearch', 'git', 'javascript', 'kubernetes', 'machine learning', 'mysql', 'python', 'redis', 'ruby', 'ruby on rails', 'sql', 'scrum']",On-site,Ruby on Rails Developer,Jobster
Ruby on Rails Developer,"['docker', 'git', 'javascript', 'mongodb', 'mysql', 'postgresql', 'python', 'redux', 'ruby', 'ruby on rails', 'webpack']",On-site,Ruby on Rails Developer,Mirabo Global
Ruby on Rails Developer,"['figma', 'git', 'github', 'github actions', 'less', 'mysql', 'python', 'ruby', 'ruby on rails']",On-site,Ruby on Rails Developer,Caterpillar Inc.
Ruby on Rails Developer,"['kotlin', 'ruby', 'ruby on rails', 'swift']",On-site,Ruby on Rails Developer,Haneke Design
